experiment,variable,time_yr,value
solar,ocn_ALK,4.5,2.65709073713e+18
solar,ocn_ALK,5.5,2.65703356216e+18
solar,ocn_ALK,6.5,2.65697655273e+18
solar,ocn_ALK,7.5,2.65691964114e+18
solar,ocn_ALK,8.5,2.65686270903e+18
solar,ocn_ALK,9.5,2.65680579659e+18
solar,ocn_ALK,10.5,2.65674870437e+18
solar,ocn_ALK,11.5,2.65669129745e+18
solar,ocn_ALK,12.5,2.65663356102e+18
solar,ocn_ALK,13.5,2.65657555846e+18
solar,ocn_ALK,14.5,2.65651733678e+18
solar,ocn_ALK,15.5,2.65645882663e+18
solar,ocn_ALK,16.5,2.65639994754e+18
solar,ocn_ALK,17.5,2.65634075126e+18
solar,ocn_ALK,18.5,2.65628128967e+18
solar,ocn_ALK,19.5,2.65622158002e+18
solar,ocn_ALK,20.5,2.65616156128e+18
solar,ocn_ALK,21.5,2.65610117838e+18
solar,ocn_ALK,22.5,2.65604041716e+18
solar,ocn_ALK,23.5,2.6559793436e+18
solar,ocn_ALK,24.5,2.65591798512e+18
solar,ocn_ALK,25.5,2.65585629808e+18
solar,ocn_ALK,26.5,2.65579432349e+18
solar,ocn_ALK,27.5,2.65573206264e+18
solar,ocn_ALK,28.5,2.65566955351e+18
solar,ocn_ALK,29.5,2.65560683583e+18
solar,ocn_ALK,30.5,2.65554393063e+18
solar,ocn_ALK,31.5,2.65548083186e+18
solar,ocn_ALK,32.5,2.65541756796e+18
solar,ocn_ALK,33.5,2.6553541458e+18
solar,ocn_ALK,34.5,2.65529054986e+18
solar,ocn_ALK,35.5,2.65522679256e+18
solar,ocn_ALK,36.5,2.6551629024e+18
solar,ocn_ALK,37.5,2.65509884603e+18
solar,ocn_ALK,38.5,2.65503463936e+18
solar,ocn_ALK,39.5,2.65497032734e+18
solar,ocn_ALK,40.5,2.654905936e+18
solar,ocn_ALK,41.5,2.6548413146e+18
solar,ocn_ALK,42.5,2.65477649975e+18
solar,ocn_ALK,43.5,2.65471160771e+18
solar,ocn_ALK,44.5,2.65464659088e+18
solar,ocn_ALK,45.5,2.65458139678e+18
solar,ocn_ALK,46.5,2.65451603289e+18
solar,ocn_ALK,47.5,2.65445055413e+18
solar,ocn_ALK,48.5,2.65438502907e+18
solar,ocn_ALK,49.5,2.65431935111e+18
solar,ocn_ALK,50.5,2.65425350904e+18
solar,ocn_ALK,51.5,2.65418752623e+18
solar,ocn_ALK,52.5,2.65412142622e+18
solar,ocn_ALK,53.5,2.65405522478e+18
solar,ocn_ALK,54.5,2.65398890921e+18
solar,ocn_ALK,55.5,2.65392233911e+18
solar,ocn_ALK,56.5,2.65385567405e+18
solar,ocn_ALK,57.5,2.65378885787e+18
solar,ocn_ALK,58.5,2.65372201021e+18
solar,ocn_ALK,59.5,2.65365505769e+18
solar,ocn_ALK,60.5,2.65358790098e+18
solar,ocn_ALK,61.5,2.65352062164e+18
solar,ocn_ALK,62.5,2.65345321377e+18
solar,ocn_ALK,63.5,2.65338573485e+18
solar,ocn_ALK,64.5,2.65331819143e+18
solar,ocn_ALK,65.5,2.65325051925e+18
solar,ocn_ALK,66.5,2.65318271633e+18
solar,ocn_ALK,67.5,2.65311480924e+18
solar,ocn_ALK,68.5,2.65304679134e+18
solar,ocn_ALK,69.5,2.65297868939e+18
solar,ocn_ALK,70.5,2.65291048816e+18
solar,ocn_ALK,71.5,2.65284215692e+18
solar,ocn_ALK,72.5,2.65277375663e+18
solar,ocn_ALK,73.5,2.65270526133e+18
solar,ocn_ALK,74.5,2.65263662973e+18
solar,ocn_ALK,75.5,2.65256792658e+18
solar,ocn_ALK,76.5,2.65249915487e+18
solar,ocn_ALK,77.5,2.65243024482e+18
solar,ocn_ALK,78.5,2.65236119131e+18
solar,ocn_ALK,79.5,2.65229207763e+18
solar,ocn_ALK,80.5,2.6522229132e+18
solar,ocn_ALK,81.5,2.65215362412e+18
solar,ocn_ALK,82.5,2.65208425613e+18
solar,ocn_ALK,83.5,2.65201483279e+18
solar,ocn_ALK,84.5,2.65194533675e+18
solar,ocn_ALK,85.5,2.65187573873e+18
solar,ocn_ALK,86.5,2.65180605001e+18
solar,ocn_ALK,87.5,2.65173626464e+18
solar,ocn_ALK,88.5,2.65166638445e+18
solar,ocn_ALK,89.5,2.65159645997e+18
solar,ocn_ALK,90.5,2.65152638173e+18
solar,ocn_ALK,91.5,2.65145623893e+18
solar,ocn_ALK,92.5,2.65138613313e+18
solar,ocn_ALK,93.5,2.65131583605e+18
solar,ocn_ALK,94.5,2.65124545145e+18
solar,ocn_ALK,95.5,2.65117503519e+18
solar,ocn_ALK,96.5,2.65110444202e+18
solar,ocn_ALK,97.5,2.65103373518e+18
solar,ocn_ALK,98.5,2.65096293871e+18
solar,ocn_ALK,99.5,2.65089198295e+18
solar,ocn_ALK,100.5,2.65082103076e+18
solar,ocn_ALK,101.5,2.65050332337e+18
solar,ocn_ALK,102.5,2.64873964921e+18
solar,ocn_ALK,103.5,2.64707588028e+18
solar,ocn_ALK,104.5,2.64690520603e+18
solar,ocn_ALK,105.5,2.64684073112e+18
solar,ocn_ALK,106.5,2.64676326189e+18
solar,ocn_ALK,107.5,2.64669354314e+18
solar,ocn_ALK,108.5,2.64663410265e+18
solar,ocn_ALK,109.5,2.6465826798e+18
solar,ocn_ALK,110.5,2.64653909874e+18
solar,ocn_ALK,111.5,2.64649896016e+18
solar,ocn_ALK,112.5,2.64646287748e+18
solar,ocn_ALK,113.5,2.64643072243e+18
solar,ocn_ALK,114.5,2.64640097747e+18
solar,ocn_ALK,115.5,2.64637283055e+18
solar,ocn_ALK,116.5,2.64634628256e+18
solar,ocn_ALK,117.5,2.64632054085e+18
solar,ocn_ALK,118.5,2.64629502172e+18
solar,ocn_ALK,119.5,2.64626990126e+18
solar,ocn_ALK,120.5,2.6462452796e+18
solar,ocn_ALK,121.5,2.64622107405e+18
solar,ocn_ALK,122.5,2.64619737326e+18
solar,ocn_ALK,123.5,2.64617405307e+18
solar,ocn_ALK,124.5,2.64615072355e+18
solar,ocn_ALK,125.5,2.64612733245e+18
solar,ocn_ALK,126.5,2.64610391725e+18
solar,ocn_ALK,127.5,2.64608031725e+18
solar,ocn_ALK,128.5,2.64605650674e+18
solar,ocn_ALK,129.5,2.64603259666e+18
solar,ocn_ALK,130.5,2.64600878772e+18
solar,ocn_ALK,131.5,2.64598511022e+18
solar,ocn_ALK,132.5,2.64596170112e+18
solar,ocn_ALK,133.5,2.64593829489e+18
solar,ocn_ALK,134.5,2.64591489647e+18
solar,ocn_ALK,135.5,2.64589145052e+18
solar,ocn_ALK,136.5,2.64586785193e+18
solar,ocn_ALK,137.5,2.64584409072e+18
solar,ocn_ALK,138.5,2.64582023802e+18
solar,ocn_ALK,139.5,2.64579624269e+18
solar,ocn_ALK,140.5,2.64577209796e+18
solar,ocn_ALK,141.5,2.64574774658e+18
solar,ocn_ALK,142.5,2.64572322188e+18
solar,ocn_ALK,143.5,2.64569856747e+18
solar,ocn_ALK,144.5,2.64567376873e+18
solar,ocn_ALK,145.5,2.64564884196e+18
solar,ocn_ALK,146.5,2.64562382603e+18
solar,ocn_ALK,147.5,2.64559869639e+18
solar,ocn_ALK,148.5,2.64557345807e+18
solar,ocn_ALK,149.5,2.64554809559e+18
solar,ocn_ALK,150.5,2.64552272406e+18
solar,ocn_ALK,151.5,2.64549727585e+18
solar,ocn_ALK,152.5,2.64547174077e+18
solar,ocn_ALK,153.5,2.64544612674e+18
solar,ocn_ALK,154.5,2.64542046388e+18
solar,ocn_ALK,155.5,2.64539476639e+18
solar,ocn_ALK,156.5,2.64536902221e+18
solar,ocn_ALK,157.5,2.64534318894e+18
solar,ocn_ALK,158.5,2.64531731685e+18
solar,ocn_ALK,159.5,2.64529140714e+18
solar,ocn_ALK,160.5,2.64526539217e+18
solar,ocn_ALK,161.5,2.64523937845e+18
solar,ocn_ALK,162.5,2.64521326399e+18
solar,ocn_ALK,163.5,2.64518715843e+18
solar,ocn_ALK,164.5,2.6451610317e+18
solar,ocn_ALK,165.5,2.6451347054e+18
solar,ocn_ALK,166.5,2.64510844568e+18
solar,ocn_ALK,167.5,2.64508216505e+18
solar,ocn_ALK,168.5,2.64505574326e+18
solar,ocn_ALK,169.5,2.64502938248e+18
solar,ocn_ALK,170.5,2.64500295465e+18
solar,ocn_ALK,171.5,2.64497642805e+18
solar,ocn_ALK,172.5,2.64494974336e+18
solar,ocn_ALK,173.5,2.64492306807e+18
solar,ocn_ALK,174.5,2.64489630466e+18
solar,ocn_ALK,175.5,2.64486947257e+18
solar,ocn_ALK,176.5,2.6448425764e+18
solar,ocn_ALK,177.5,2.64481559298e+18
solar,ocn_ALK,178.5,2.64478846191e+18
solar,ocn_ALK,179.5,2.64476134803e+18
solar,ocn_ALK,180.5,2.64473419513e+18
solar,ocn_ALK,181.5,2.64470692818e+18
solar,ocn_ALK,182.5,2.64467961006e+18
solar,ocn_ALK,183.5,2.64465221862e+18
solar,ocn_ALK,184.5,2.64462474937e+18
solar,ocn_ALK,185.5,2.64459723241e+18
solar,ocn_ALK,186.5,2.644569555e+18
solar,ocn_ALK,187.5,2.64454185433e+18
solar,ocn_ALK,188.5,2.64451406067e+18
solar,ocn_ALK,189.5,2.64448614266e+18
solar,ocn_ALK,190.5,2.64445817661e+18
solar,ocn_ALK,191.5,2.64443018732e+18
solar,ocn_ALK,192.5,2.64440205407e+18
solar,ocn_ALK,193.5,2.644373928e+18
solar,ocn_ALK,194.5,2.64434568555e+18
solar,ocn_ALK,195.5,2.64431733881e+18
solar,ocn_ALK,196.5,2.64428895146e+18
solar,ocn_ALK,197.5,2.64426055389e+18
solar,ocn_ALK,198.5,2.64423198817e+18
solar,ocn_ALK,199.5,2.64420341583e+18
CO2,ocn_temp,0.5,11.141948
CO2,ocn_temp,1.5,11.141935
CO2,ocn_temp,2.5,11.141908
CO2,ocn_temp,3.5,11.14187
CO2,ocn_temp,4.5,11.141826
CO2,ocn_temp,5.5,11.141775
CO2,ocn_temp,6.5,11.14172
CO2,ocn_temp,7.5,11.14166
CO2,ocn_temp,8.5,11.141597
CO2,ocn_temp,9.5,11.141531
CO2,ocn_temp,10.5,11.141462
CO2,ocn_temp,11.5,11.141391
CO2,ocn_temp,12.5,11.141317
CO2,ocn_temp,13.5,11.141241
CO2,ocn_temp,14.5,11.141163
CO2,ocn_temp,15.5,11.141083
CO2,ocn_temp,16.5,11.141002
CO2,ocn_temp,17.5,11.140919
CO2,ocn_temp,18.5,11.140834
CO2,ocn_temp,19.5,11.140749
CO2,ocn_temp,20.5,11.140662
CO2,ocn_temp,21.5,11.140574
CO2,ocn_temp,22.5,11.140485
CO2,ocn_temp,23.5,11.140395
CO2,ocn_temp,24.5,11.140305
CO2,ocn_temp,25.5,11.140213
CO2,ocn_temp,26.5,11.140121
CO2,ocn_temp,27.5,11.140028
CO2,ocn_temp,28.5,11.139934
CO2,ocn_temp,29.5,11.139839
CO2,ocn_temp,30.5,11.139744
CO2,ocn_temp,31.5,11.139649
CO2,ocn_temp,32.5,11.139553
CO2,ocn_temp,33.5,11.139457
CO2,ocn_temp,34.5,11.139361
CO2,ocn_temp,35.5,11.139264
CO2,ocn_temp,36.5,11.139167
CO2,ocn_temp,37.5,11.13907
CO2,ocn_temp,38.5,11.138972
CO2,ocn_temp,39.5,11.138875
CO2,ocn_temp,40.5,11.138777
CO2,ocn_temp,41.5,11.138679
CO2,ocn_temp,42.5,11.138581
CO2,ocn_temp,43.5,11.138484
CO2,ocn_temp,44.5,11.138386
CO2,ocn_temp,45.5,11.138288
CO2,ocn_temp,46.5,11.13819
CO2,ocn_temp,47.5,11.138093
CO2,ocn_temp,48.5,11.137995
CO2,ocn_temp,49.5,11.137898
CO2,ocn_temp,50.5,11.1378
CO2,ocn_temp,51.5,11.137703
CO2,ocn_temp,52.5,11.137606
CO2,ocn_temp,53.5,11.13751
CO2,ocn_temp,54.5,11.137413
CO2,ocn_temp,55.5,11.137317
CO2,ocn_temp,56.5,11.137221
CO2,ocn_temp,57.5,11.137126
CO2,ocn_temp,58.5,11.137031
CO2,ocn_temp,59.5,11.136936
CO2,ocn_temp,60.5,11.136841
CO2,ocn_temp,61.5,11.136747
CO2,ocn_temp,62.5,11.136653
CO2,ocn_temp,63.5,11.13656
CO2,ocn_temp,64.5,11.136467
CO2,ocn_temp,65.5,11.136374
CO2,ocn_temp,66.5,11.136282
CO2,ocn_temp,67.5,11.13619
CO2,ocn_temp,68.5,11.136099
CO2,ocn_temp,69.5,11.136008
CO2,ocn_temp,70.5,11.135918
CO2,ocn_temp,71.5,11.135828
CO2,ocn_temp,72.5,11.135739
CO2,ocn_temp,73.5,11.13565
CO2,ocn_temp,74.5,11.135562
CO2,ocn_temp,75.5,11.135474
CO2,ocn_temp,76.5,11.135387
CO2,ocn_temp,77.5,11.135301
CO2,ocn_temp,78.5,11.135215
CO2,ocn_temp,79.5,11.13513
CO2,ocn_temp,80.5,11.135045
CO2,ocn_temp,81.5,11.134961
CO2,ocn_temp,82.5,11.134877
CO2,ocn_temp,83.5,11.134794
CO2,ocn_temp,84.5,11.134712
CO2,ocn_temp,85.5,11.13463
CO2,ocn_temp,86.5,11.134549
CO2,ocn_temp,87.5,11.134468
CO2,ocn_temp,88.5,11.134388
CO2,ocn_temp,89.5,11.134309
CO2,ocn_temp,90.5,11.13423
CO2,ocn_temp,91.5,11.134152
CO2,ocn_temp,92.5,11.134075
CO2,ocn_temp,93.5,11.133998
CO2,ocn_temp,94.5,11.133923
CO2,ocn_temp,95.5,11.133847
CO2,ocn_temp,96.5,11.133773
CO2,ocn_temp,97.5,11.133699
CO2,ocn_temp,98.5,11.133626
CO2,ocn_temp,99.5,11.133553
CO2,ocn_temp,100.5,11.133966
CO2,ocn_temp,101.5,11.141214
CO2,ocn_temp,102.5,11.150503
CO2,ocn_temp,103.5,11.159022
CO2,ocn_temp,104.5,11.166957
CO2,ocn_temp,105.5,11.174424
CO2,ocn_temp,106.5,11.181498
CO2,ocn_temp,107.5,11.188238
CO2,ocn_temp,108.5,11.194687
CO2,ocn_temp,109.5,11.20088
CO2,ocn_temp,110.5,11.206846
CO2,ocn_temp,111.5,11.212611
CO2,ocn_temp,112.5,11.218195
CO2,ocn_temp,113.5,11.223615
CO2,ocn_temp,114.5,11.228886
CO2,ocn_temp,115.5,11.234022
CO2,ocn_temp,116.5,11.239035
CO2,ocn_temp,117.5,11.243935
CO2,ocn_temp,118.5,11.248732
CO2,ocn_temp,119.5,11.253435
CO2,ocn_temp,120.5,11.25805
CO2,ocn_temp,121.5,11.262583
CO2,ocn_temp,122.5,11.267038
CO2,ocn_temp,123.5,11.271421
CO2,ocn_temp,124.5,11.275736
CO2,ocn_temp,125.5,11.279985
CO2,ocn_temp,126.5,11.284172
CO2,ocn_temp,127.5,11.2883
CO2,ocn_temp,128.5,11.292371
CO2,ocn_temp,129.5,11.296388
CO2,ocn_temp,130.5,11.300351
CO2,ocn_temp,131.5,11.304265
CO2,ocn_temp,132.5,11.308132
CO2,ocn_temp,133.5,11.311954
CO2,ocn_temp,134.5,11.315733
CO2,ocn_temp,135.5,11.31947
CO2,ocn_temp,136.5,11.323167
CO2,ocn_temp,137.5,11.326825
CO2,ocn_temp,138.5,11.330446
CO2,ocn_temp,139.5,11.334031
CO2,ocn_temp,140.5,11.337581
CO2,ocn_temp,141.5,11.341099
CO2,ocn_temp,142.5,11.344589
CO2,ocn_temp,143.5,11.34805
CO2,ocn_temp,144.5,11.351486
CO2,ocn_temp,145.5,11.354903
CO2,ocn_temp,146.5,11.358303
CO2,ocn_temp,147.5,11.361689
CO2,ocn_temp,148.5,11.36506
CO2,ocn_temp,149.5,11.368416
CO2,ocn_temp,150.5,11.371763
CO2,ocn_temp,151.5,11.375103
CO2,ocn_temp,152.5,11.378439
CO2,ocn_temp,153.5,11.38177
CO2,ocn_temp,154.5,11.38509
CO2,ocn_temp,155.5,11.3884
CO2,ocn_temp,156.5,11.391701
CO2,ocn_temp,157.5,11.394994
CO2,ocn_temp,158.5,11.398281
CO2,ocn_temp,159.5,11.40156
CO2,ocn_temp,160.5,11.404826
CO2,ocn_temp,161.5,11.408079
CO2,ocn_temp,162.5,11.41132
CO2,ocn_temp,163.5,11.414549
CO2,ocn_temp,164.5,11.41777
CO2,ocn_temp,165.5,11.420981
CO2,ocn_temp,166.5,11.424178
CO2,ocn_temp,167.5,11.427363
CO2,ocn_temp,168.5,11.430534
CO2,ocn_temp,169.5,11.433692
CO2,ocn_temp,170.5,11.43684
CO2,ocn_temp,171.5,11.439978
CO2,ocn_temp,172.5,11.443102
CO2,ocn_temp,173.5,11.446214
CO2,ocn_temp,174.5,11.449312
CO2,ocn_temp,175.5,11.452397
CO2,ocn_temp,176.5,11.455471
CO2,ocn_temp,177.5,11.458536
CO2,ocn_temp,178.5,11.461587
CO2,ocn_temp,179.5,11.464628
CO2,ocn_temp,180.5,11.467657
CO2,ocn_temp,181.5,11.470673
CO2,ocn_temp,182.5,11.473679
CO2,ocn_temp,183.5,11.476674
CO2,ocn_temp,184.5,11.479656
CO2,ocn_temp,185.5,11.482628
CO2,ocn_temp,186.5,11.485587
CO2,ocn_temp,187.5,11.488533
CO2,ocn_temp,188.5,11.491467
CO2,ocn_temp,189.5,11.494391
CO2,ocn_temp,190.5,11.497302
CO2,ocn_temp,191.5,11.500203
CO2,ocn_temp,192.5,11.503093
CO2,ocn_temp,193.5,11.505969
CO2,ocn_temp,194.5,11.508835
CO2,ocn_temp,195.5,11.511689
CO2,ocn_temp,196.5,11.514531
CO2,ocn_temp,197.5,11.517363
CO2,ocn_temp,198.5,11.520183
CO2,ocn_temp,199.5,11.522991
CO2,surpH,0.5,7.754756
CO2,surpH,1.5,7.756258
CO2,surpH,2.5,7.754994
CO2,surpH,3.5,7.754256
CO2,surpH,4.5,7.753779
CO2,surpH,5.5,7.753426
CO2,surpH,6.5,7.753139
CO2,surpH,7.5,7.752894
CO2,surpH,8.5,7.752676
CO2,surpH,9.5,7.752474
CO2,surpH,10.5,7.752298
CO2,surpH,11.5,7.752131
CO2,surpH,12.5,7.751974
CO2,surpH,13.5,7.751825
CO2,surpH,14.5,7.751684
CO2,surpH,15.5,7.751547
CO2,surpH,16.5,7.751417
CO2,surpH,17.5,7.751292
CO2,surpH,18.5,7.751169
CO2,surpH,19.5,7.751051
CO2,surpH,20.5,7.750935
CO2,surpH,21.5,7.750821
CO2,surpH,22.5,7.750709
CO2,surpH,23.5,7.750599
CO2,surpH,24.5,7.750491
CO2,surpH,25.5,7.750383
CO2,surpH,26.5,7.750278
CO2,surpH,27.5,7.750173
CO2,surpH,28.5,7.750068
CO2,surpH,29.5,7.749965
CO2,surpH,30.5,7.749863
CO2,surpH,31.5,7.749761
CO2,surpH,32.5,7.749659
CO2,surpH,33.5,7.749557
CO2,surpH,34.5,7.749456
CO2,surpH,35.5,7.749355
CO2,surpH,36.5,7.749254
CO2,surpH,37.5,7.749153
CO2,surpH,38.5,7.749053
CO2,surpH,39.5,7.748953
CO2,surpH,40.5,7.748852
CO2,surpH,41.5,7.748751
CO2,surpH,42.5,7.748652
CO2,surpH,43.5,7.74855
CO2,surpH,44.5,7.748448
CO2,surpH,45.5,7.748349
CO2,surpH,46.5,7.748248
CO2,surpH,47.5,7.748147
CO2,surpH,48.5,7.748046
CO2,surpH,49.5,7.747943
CO2,surpH,50.5,7.747843
CO2,surpH,51.5,7.747743
CO2,surpH,52.5,7.747642
CO2,surpH,53.5,7.74754
CO2,surpH,54.5,7.747439
CO2,surpH,55.5,7.747335
CO2,surpH,56.5,7.747234
CO2,surpH,57.5,7.747132
CO2,surpH,58.5,7.747028
CO2,surpH,59.5,7.746926
CO2,surpH,60.5,7.746824
CO2,surpH,61.5,7.746721
CO2,surpH,62.5,7.746618
CO2,surpH,63.5,7.746513
CO2,surpH,64.5,7.74641
CO2,surpH,65.5,7.746307
CO2,surpH,66.5,7.746202
CO2,surpH,67.5,7.746099
CO2,surpH,68.5,7.745993
CO2,surpH,69.5,7.745889
CO2,surpH,70.5,7.745785
CO2,surpH,71.5,7.74568
CO2,surpH,72.5,7.745575
CO2,surpH,73.5,7.745468
CO2,surpH,74.5,7.745363
CO2,surpH,75.5,7.745258
CO2,surpH,76.5,7.745152
CO2,surpH,77.5,7.745046
CO2,surpH,78.5,7.744939
CO2,surpH,79.5,7.744832
CO2,surpH,80.5,7.744726
CO2,surpH,81.5,7.74462
CO2,surpH,82.5,7.744512
CO2,surpH,83.5,7.744404
CO2,surpH,84.5,7.744298
CO2,surpH,85.5,7.74419
CO2,surpH,86.5,7.744082
CO2,surpH,87.5,7.743973
CO2,surpH,88.5,7.743865
CO2,surpH,89.5,7.743758
CO2,surpH,90.5,7.743648
CO2,surpH,91.5,7.743539
CO2,surpH,92.5,7.74343
CO2,surpH,93.5,7.743322
CO2,surpH,94.5,7.743212
CO2,surpH,95.5,7.743102
CO2,surpH,96.5,7.742992
CO2,surpH,97.5,7.742882
CO2,surpH,98.5,7.742773
CO2,surpH,99.5,7.742659
CO2,surpH,100.5,7.696654
CO2,surpH,101.5,7.493927
CO2,surpH,102.5,7.484752
CO2,surpH,103.5,7.483842
CO2,surpH,104.5,7.483491
CO2,surpH,105.5,7.48335
CO2,surpH,106.5,7.483311
CO2,surpH,107.5,7.483339
CO2,surpH,108.5,7.483409
CO2,surpH,109.5,7.483505
CO2,surpH,110.5,7.483619
CO2,surpH,111.5,7.483744
CO2,surpH,112.5,7.48388
CO2,surpH,113.5,7.484022
CO2,surpH,114.5,7.484161
CO2,surpH,115.5,7.484306
CO2,surpH,116.5,7.484451
CO2,surpH,117.5,7.484592
CO2,surpH,118.5,7.484732
CO2,surpH,119.5,7.484872
CO2,surpH,120.5,7.485013
CO2,surpH,121.5,7.485142
CO2,surpH,122.5,7.485274
CO2,surpH,123.5,7.485403
CO2,surpH,124.5,7.485527
CO2,surpH,125.5,7.48565
CO2,surpH,126.5,7.485769
CO2,surpH,127.5,7.485887
CO2,surpH,128.5,7.486002
CO2,surpH,129.5,7.486115
CO2,surpH,130.5,7.486225
CO2,surpH,131.5,7.486332
CO2,surpH,132.5,7.486439
CO2,surpH,133.5,7.486537
CO2,surpH,134.5,7.486637
CO2,surpH,135.5,7.486734
CO2,surpH,136.5,7.486828
CO2,surpH,137.5,7.486922
CO2,surpH,138.5,7.487015
CO2,surpH,139.5,7.487106
CO2,surpH,140.5,7.487198
CO2,surpH,141.5,7.487289
CO2,surpH,142.5,7.487379
CO2,surpH,143.5,7.487465
CO2,surpH,144.5,7.487551
CO2,surpH,145.5,7.48764
CO2,surpH,146.5,7.487728
CO2,surpH,147.5,7.487812
CO2,surpH,148.5,7.487903
CO2,surpH,149.5,7.487985
CO2,surpH,150.5,7.488069
CO2,surpH,151.5,7.488155
CO2,surpH,152.5,7.488237
CO2,surpH,153.5,7.488322
CO2,surpH,154.5,7.488406
CO2,surpH,155.5,7.488483
CO2,surpH,156.5,7.488563
CO2,surpH,157.5,7.488643
CO2,surpH,158.5,7.48872
CO2,surpH,159.5,7.4888
CO2,surpH,160.5,7.488874
CO2,surpH,161.5,7.488942
CO2,surpH,162.5,7.489016
CO2,surpH,163.5,7.489088
CO2,surpH,164.5,7.489157
CO2,surpH,165.5,7.489233
CO2,surpH,166.5,7.489299
CO2,surpH,167.5,7.489359
CO2,surpH,168.5,7.48943
CO2,surpH,169.5,7.489496
CO2,surpH,170.5,7.48956
CO2,surpH,171.5,7.489627
CO2,surpH,172.5,7.489692
CO2,surpH,173.5,7.489749
CO2,surpH,174.5,7.489816
CO2,surpH,175.5,7.489876
CO2,surpH,176.5,7.489932
CO2,surpH,177.5,7.489998
CO2,surpH,178.5,7.490056
CO2,surpH,179.5,7.490108
CO2,surpH,180.5,7.49017
CO2,surpH,181.5,7.490224
CO2,surpH,182.5,7.490278
CO2,surpH,183.5,7.49034
CO2,surpH,184.5,7.490393
CO2,surpH,185.5,7.490443
CO2,surpH,186.5,7.490501
CO2,surpH,187.5,7.490553
CO2,surpH,188.5,7.490602
CO2,surpH,189.5,7.490659
CO2,surpH,190.5,7.490711
CO2,surpH,191.5,7.490754
CO2,surpH,192.5,7.490809
CO2,surpH,193.5,7.490857
CO2,surpH,194.5,7.490902
CO2,surpH,195.5,7.490955
CO2,surpH,196.5,7.491003
CO2,surpH,197.5,7.491046
CO2,surpH,198.5,7.491094
CO2,surpH,199.5,7.491142
CO2,fexport_POC,0.5,817888100000000.0
CO2,fexport_POC,1.5,742761200000000.0
CO2,fexport_POC,2.5,733963400000000.0
CO2,fexport_POC,3.5,728394300000000.0
CO2,fexport_POC,4.5,724736600000000.0
CO2,fexport_POC,5.5,722180300000000.0
CO2,fexport_POC,6.5,720287000000000.0
CO2,fexport_POC,7.5,718818200000000.0
CO2,fexport_POC,8.5,717638600000000.0
CO2,fexport_POC,9.5,716668700000000.0
CO2,fexport_POC,10.5,715859400000000.0
CO2,fexport_POC,11.5,715172700000000.0
CO2,fexport_POC,12.5,714584800000000.0
CO2,fexport_POC,13.5,714078300000000.0
CO2,fexport_POC,14.5,713636000000000.0
CO2,fexport_POC,15.5,713250000000000.0
CO2,fexport_POC,16.5,712911600000000.0
CO2,fexport_POC,17.5,712611300000000.0
CO2,fexport_POC,18.5,712343200000000.0
CO2,fexport_POC,19.5,712105900000000.0
CO2,fexport_POC,20.5,711891400000000.0
CO2,fexport_POC,21.5,711699200000000.0
CO2,fexport_POC,22.5,711524400000000.0
CO2,fexport_POC,23.5,711368500000000.0
CO2,fexport_POC,24.5,711225200000000.0
CO2,fexport_POC,25.5,711094500000000.0
CO2,fexport_POC,26.5,710977800000000.0
CO2,fexport_POC,27.5,710869300000000.0
CO2,fexport_POC,28.5,710769800000000.0
CO2,fexport_POC,29.5,710680400000000.0
CO2,fexport_POC,30.5,710598700000000.0
CO2,fexport_POC,31.5,710522000000000.0
CO2,fexport_POC,32.5,710452000000000.0
CO2,fexport_POC,33.5,710387700000000.0
CO2,fexport_POC,34.5,710328300000000.0
CO2,fexport_POC,35.5,710273800000000.0
CO2,fexport_POC,36.5,710223400000000.0
CO2,fexport_POC,37.5,710176500000000.0
CO2,fexport_POC,38.5,710135200000000.0
CO2,fexport_POC,39.5,710095000000000.0
CO2,fexport_POC,40.5,710057200000000.0
CO2,fexport_POC,41.5,710024800000000.0
CO2,fexport_POC,42.5,709994500000000.0
CO2,fexport_POC,43.5,709964900000000.0
CO2,fexport_POC,44.5,709938800000000.0
CO2,fexport_POC,45.5,709915700000000.0
CO2,fexport_POC,46.5,709892500000000.0
CO2,fexport_POC,47.5,709870800000000.0
CO2,fexport_POC,48.5,709853300000000.0
CO2,fexport_POC,49.5,709835800000000.0
CO2,fexport_POC,50.5,709819000000000.0
CO2,fexport_POC,51.5,709805500000000.0
CO2,fexport_POC,52.5,709791900000000.0
CO2,fexport_POC,53.5,709779400000000.0
CO2,fexport_POC,54.5,709768100000000.0
CO2,fexport_POC,55.5,709757500000000.0
CO2,fexport_POC,56.5,709749700000000.0
CO2,fexport_POC,57.5,709741100000000.0
CO2,fexport_POC,58.5,709732900000000.0
CO2,fexport_POC,59.5,709728000000000.0
CO2,fexport_POC,60.5,709723000000000.0
CO2,fexport_POC,61.5,709717800000000.0
CO2,fexport_POC,62.5,709713300000000.0
CO2,fexport_POC,63.5,709708700000000.0
CO2,fexport_POC,64.5,709707100000000.0
CO2,fexport_POC,65.5,709705300000000.0
CO2,fexport_POC,66.5,709703200000000.0
CO2,fexport_POC,67.5,709701600000000.0
CO2,fexport_POC,68.5,709699500000000.0
CO2,fexport_POC,69.5,709700600000000.0
CO2,fexport_POC,70.5,709701100000000.0
CO2,fexport_POC,71.5,709701200000000.0
CO2,fexport_POC,72.5,709701800000000.0
